Time,Voltage,Current,Total mAh
831.5544126033783,3.354,3.353927,831.0595524999974
832.0305278301239,3.353102,3.353217,831.5252770833307
832.5307743549347,3.353186,3.353447,831.9910336111085
833.0278289318085,3.352414,3.352163,832.4566118055529
833.5295732021332,3.353217,3.353113,832.9223219444418
834.033271074295,3.351558,3.351829,833.3878537499974
834.5607323646545,3.351933,3.351735,833.8533724999974
835.0659914016724,3.351506,3.351265,834.3188259722195
835.5328943729401,3.351526,3.351339,834.7842897222196
836.0337059497833,3.350931,3.350994,835.2497055555529
836.5293741226196,3.350921,3.351005,835.715122916664
837.0318386554718,3.350253,3.350044,836.1804068055528
837.5306894779205,3.35018,3.350472,836.6457501388861
838.0372624397278,3.349783,3.349867,837.1110094444417
838.5376920700073,3.350003,3.349648,837.5762383333306
839.0327959060669,3.34922,3.349178,838.0414019444418
839.5310032367706,3.348969,3.349063,838.5065495833306
840.0309550762177,3.348291,3.348583,838.9716305555529
840.5323770046234,3.34898,3.348907,839.4367565277752
841.0453109741211,3.34828,3.348239,839.9017897222196
841.5518984794617,3.34826,3.348239,840.3668229166641
842.0323588848114,3.347174,3.347331,840.8317299999974
842.5319399833679,3.347915,3.347675,841.2966848611085
843.0314335823059,3.346579,3.346673,841.761500555553
843.5329530239105,3.346872,3.347018,842.2263641666641
844.0353565216064,3.346329,3.346506,842.6911566666641
844.5351676940918,3.346266,3.346381,843.155931805553
845.038957118988,3.345817,3.345723,843.620615555553
845.5308895111084,3.346078,3.345911,844.0853254166641
846.0310003757477,3.34515,3.345243,844.5499424999974
846.5309970378876,3.345452,3.345212,845.0145552777752
847.0308737754822,3.344273,3.344304,845.4790419444419
847.5374433994293,3.344481,3.344325,845.9435315277752
848.044016122818,3.34397,3.343532,846.4079109722197
848.5285601615906,3.343803,3.343907,846.8723424999976
849.0307614803314,3.343125,3.343093,847.3366609722198
849.5305490493774,3.343052,3.343135,847.8009852777753
850.0306015014648,3.342467,3.342676,848.2652458333309
850.5303022861481,3.342415,3.342833,848.7295281944421
851.0617554187775,3.342206,3.342237,849.1937277777754
851.5551385879517,3.342175,3.342634,849.6579824999976
852.029988527298,3.341267,3.341455,850.1220734722199
852.5326800346375,3.341695,3.341747,850.5862049999977
853.0324184894562,3.341048,3.341079,851.0502437499977
853.5320053100586,3.341069,3.341194,851.5142984722199
854.0330791473389,3.340547,3.340474,851.9782531944421
854.5394470691681,3.340672,3.340745,852.4422455555532
855.036406993866,3.339921,3.339952,852.9061277777754
855.532653093338,3.339848,3.339973,853.3700129166643
856.0285611152649,3.339148,3.339378,853.8338154166644
856.5306203365326,3.339472,3.33919,854.2975918055532
857.0307357311249,3.338543,3.338553,854.7612797222199
857.5479958057404,3.338679,3.338773,855.2249981944422
858.050764799118,3.338355,3.338094,855.6886223611089
858.530757188797,3.33847,3.338282,856.1522726388866
859.0342931747437,3.337238,3.337499,856.6158141666644
859.5278646945953,3.337698,3.337802,857.0793977777755
860.0352036952972,3.337165,3.336904,857.5428566666644
860.5292620658875,3.337311,3.337197,858.0063562499978
861.0568301677704,3.3368,3.336675,858.4697833333312
861.5559828281403,3.336695,3.336863,858.9332365277756
