Time,Electrical Power,Mechanical Power
1.05,1516.5013879866742,869.937353990025
1.052,1557.2693238688898,904.2011273976375
1.054,1636.0584110858917,952.0520833309138
1.056,1762.7327373085814,1036.8952100714246
1.058,1777.8181702301486,1034.0982274100895
1.06,1867.680252945961,1094.1124835171984
1.062,1922.3528480662994,1131.413543769378
1.064,2046.9251300951178,1212.383097931689
1.066,2135.4896615308076,1282.5129432437175
1.068,2199.3674217893094,1315.9817355407413
1.07,2322.6477443827903,1397.1679887550677
1.072,2502.2603708133574,1503.2204232082422
1.074,2652.0995013893144,1584.9640745027962
1.076,2756.9220100202647,1652.3428038641355
1.078,2902.613713890145,1732.8119810094613
1.08,3157.240110485272,1894.8655283787336
1.082,3423.1142959438844,2010.8018942595693
1.084,3552.7131043315676,2105.0497602623227
1.086,3752.1945441239045,2226.6300254661965
1.088,4155.884948793428,2423.668931537735
1.09,4451.019470527044,2573.6496621171514
1.092,4816.840900353817,2761.7661721545564
1.094,4955.5,2916.760987528256
1.096,5032.3,2980.4594424634024
1.098,5102.1,3049.7838084265036
1.1,4722.472921085358,3129.406531999629
1.102,4391.691242041977,3261.766339287575
1.104,4500.558616606507,3321.644816174484
1.106,4593.847188684047,3397.749512273896
1.108,4772.87892403282,3535.0468105471773
1.11,4782.99874393022,3551.8407799164606
1.112,4792.489810466619,3564.7060064845446
1.114,4462.038491286918,3322.555332297477
1.116,4105.0,2718.7231603312466
1.118,3240.697926657713,2181.0375222167886
1.12,2502.0,1652.7614392870432
1.122,1673.1916429732478,1040.283185253903
1.124,1054.996746483287,496.23651653150813
1.1260000000000001,416.75324354672046,-118.02844802778571
1.1280000000000001,-31.55435028101587,-747.9980716642614
1.1300000000000001,-378.99125922706764,-1271.0614887645265
1.1320000000000001,-927.5753844332949,-1909.8755639173567
1.1340000000000001,-1388.5289763961982,-2467.813547540364
1.1360000000000001,-1854.3153987294857,-3105.590082180771
1.1380000000000001,-2139.893174613288,-3553.261809323228
1.1400000000000001,-2232.6485009994676,-3684.085307444913
1.1420000000000001,-2263.7539812791438,-3724.3188702833563
1.1440000000000001,-2267.540059283676,-3756.814780882835
1.1460000000000001,-2216.413522271616,-6163.777180884985
1.1480000000000001,-2396.532106002681,-5249.78912203065
1.1500000000000001,-2062.1731589890173,-4734.571852308976
1.1520000000000001,-1740.9036103032724,-4222.462407526561
1.154,-1381.7891873942604,-3713.8548198472326
1.156,85.4845680336482,-3208.149517409371
1.158,632.6302982441266,-2738.8938980803923
1.16,978.4965676256558,-2238.8947114588354
1.162,1295.8327074915833,-1725.525888954693
1.164,1701.618500250017,-1228.2077388399125
1.166,2105.5442707209804,-717.214139983566
1.168,2623.6856452371635,-254.4212551870607
1.17,3220.3990787135162,218.5755498281884
1.172,3814.9422170570624,702.5167718495752
1.174,4399.46962098606,1196.614336456548
1.176,5069.934065177055,1647.3221527805915
1.178,5728.9384414306005,2108.332687359947
1.18,6276.108852919129,2513.385075716258
1.182,6801.344407093064,2874.4863207946405
1.184,7273.332269024784,3169.0829326390785
1.186,7643.649124008829,3457.371402470981
1.188,7989.086092818681,3698.070095108382
1.19,8292.724331225523,3945.0601426311705
1.192,8562.568341761176,4151.235088227029
1.194,8892.701317290332,4370.112172924826
1.196,8834.861306985473,4433.94649728371
1.198,8044.666617578285,4171.024415324118
1.2,6328.084331189317,3811.4747077888205
1.202,5712.490029128499,3455.755977105552
1.204,5203.592456407729,3053.045335563444
1.206,4706.0242715394415,2634.3593730174825
1.208,4150.53177543022,2143.3400858473597
1.21,3860.519757036058,1447.614464143134
1.212,2777.2870195025025,746.7192285266559
1.214,1954.2238653588465,115.15915418540152
1.216,1244.4509813486402,-459.07743951502766
1.218,589.458464896903,-986.0553150562157
1.22,159.16384492295765,-1469.5507591252608
1.222,-271.00627730651104,-1940.6795947893233
1.224,-652.4972205724116,-2377.9555432007246
1.226,-968.5216958896635,-2814.0000675469855
1.228,-1213.318710852589,-3218.4256653436305
1.23,-1473.8736101261456,-3630.2318405009914
1.232,-1960.4739095388286,-3969.6514343997483
1.234,-2102.0742067576634,-4199.610067391453
1.236,-2177.7479968125035,-4256.62544133335
1.238,-2117.003601797414,-4199.942959453671
1.24,-1999.7835303074799,-4004.6278607485283
1.242,-1684.2515261758267,-3732.18706376714
1.244,-1448.9841784241942,-3353.8635677853936
1.246,-1025.4118174279101,-2928.7203357738263
1.248,-733.0706148244244,-2429.573624721882
1.25,-358.65414738939944,-1905.3912053702988
1.252,-183.33115142356837,-1577.251636029002
1.254,-17.014911192909494,-1367.6165774720566
1.256,-62.2490390873827,-1365.2530341508843
1.258,-8.178610642211424,-1367.2375710560627
1.26,-40.51769074822005,-1355.4238321440257
1.262,2.716947998304022,-1347.323124838846
1.264,9.512639967651921,-1329.4391305527179
1.266,23.58988183132533,-1311.913814344494
1.268,31.48534861603366,-1289.477331114338
1.27,47.15556538423698,-1266.652787302256
1.272,76.22039994146144,-1242.1292085599143
1.274,75.3622678300253,-1213.5662617151422
